56.4128393206,13.0060157858
56.4178953218,13.1189755549
56.4227044569,12.9288933234
56.4242750465,12.8458057877
56.4272002698,12.6370025018
56.4295719856,13.3072321738
56.4378310006,15.3646968156
56.4512950548,12.9598579652
56.4527842102,13.0744390711
56.4571996088,13.5941024095
56.4572105987,12.9242060398
56.4646912784,14.6916833175
56.4677790287,13.0242764161
56.4755799248,14.0936124996
56.4809371387,13.6067048348
56.4923744911,15.1209666443
56.4929217073,13.1190437843
56.5042218853,12.9434961677
56.5060194269,13.0394162114
56.5212044987,13.3177887456
56.5275523581,13.0572726453
56.5283853294,14.9715505807
56.529713749,14.8071222447
56.5485885338,13.9534794933
56.548935002,13.7323473478
56.5537356107,14.1400386854
56.5549370201,13.0719167532
56.5550908997,15.2624988353
56.5698855282,13.0313096623
56.5781856792,13.7473730804
56.5837849409,15.4455310137
56.5849372435,12.958139009
56.5989735812,12.9868057072
56.601053486,12.9237265194
56.6174176429,12.9434823868
56.6391801341,14.9193695526
56.6455597376,12.928174078
56.6480515001,14.22906746
56.6485499219,12.7358758602
56.6609392841,15.1310749454
56.6674937812,14.2745059048
56.6721387073,12.7368670719
56.6781915663,15.369662441
56.6868935842,15.0294519696
56.6942371715,12.9768727346
56.6945115326,12.6980865493
56.704110483,12.7331109008
56.7049906172,14.3378090716
56.7224066884,13.1319289649
56.7246367926,12.6648357993
56.7327609483,15.4884140213
56.7350856596,12.8522424869
56.7382394762,14.5444433035
56.7423039565,12.9482963192
56.748621765,14.916588091
56.7490266653,12.7270351842
56.7493420029,14.1443860026
56.7545232907,15.2692512613
56.76902236,14.8239888792
56.77326477,12.980002578
56.7774064525,12.6264620393
56.7817712764,13.9042953842
56.7823695985,12.8326169575
56.7853768332,15.1243480855
56.7873658847,14.4523542906
56.8053619217,12.9671453117
56.8201730568,12.7328809649
56.8273640047,13.7594857084
56.8288974693,13.4398083684
56.8304527292,14.9785944889
56.8458299688,15.4054525363
56.850989944,15.0337975144
56.8572768378,12.7005453238
56.8628062933,14.1602672939
56.8677501467,14.6410584891
56.868801639,12.5505696359
56.8857587282,12.5585326332
56.8876068578,12.6333676207
56.9053040224,14.5400471487
56.9129325864,12.6777087657
56.9139345599,12.4329745556
56.9146214861,13.9928979762
56.9158460766,14.4562340473
56.9314892554,12.5516944079
56.9330051354,12.3661526701
56.9474346633,12.5492844664
56.9556190898,13.5296412306
56.9603087569,13.072380672
56.9610019194,13.1484784252
56.9717356276,13.9415277905
56.9783100325,12.4487579381
56.9789964733,12.6549555879
56.9804529816,12.3944864421
56.9814429621,12.5662902035
56.9882796017,14.3156017676
56.9975495323,15.2798301303
56.9997036104,13.2455804984
57.0004492131,14.5713161183
57.0244389996,14.8942350733
57.0251824195,14.7758816727
57.0276750905,13.1002696338
57.0332933164,14.5746904992
57.0390088592,14.2614826184
57.041610102,12.4006157203
57.0558515125,12.2833606838
57.0599447412,15.0541467603
57.0703686342,12.3755334785
57.0748533961,12.2701167213
57.0779364303,13.9689293996
57.0795805134,13.2707808662
57.1124242904,14.1704734883
57.1205245575,13.255414474
57.1218946345,12.949940751
57.1240631081,13.3828183554
57.1291797003,15.1603084763
57.1360330746,12.7208701473
57.1434623005,12.2873500654
57.1453763561,12.4567214025
57.1629181678,13.4150801422
57.1660009953,13.830066398
57.1686136787,13.9240479948
57.170076118,14.57928329
57.1704316611,15.3464983984
57.173588211,12.2972301432
57.1738166803,12.2266377756
57.1741083665,14.6052831293
57.1752565094,13.5986558933
57.1770195196,13.7349779692
57.1838489428,12.467816118
57.2029893578,13.2862359579
57.2190910874,13.7801170861
57.2332675214,12.3065566177
57.2348964467,12.1235630188
57.2364789784,14.5762504195
57.23821053,12.8671182886
57.2489233797,12.1810633004
57.2619486741,13.7879808464
57.2678774835,12.3288269528
57.2774134587,13.633273524
57.2972722639,13.8483678539
57.3022637372,12.1838016544
57.3040554627,15.1244416706
57.3067290447,12.5699617251
57.3126794881,12.8776008222
57.3136766281,13.8759333295
57.3179385731,12.1770210031
57.321094378,14.594604071
57.3420861797,13.0315806895
57.3436931796,15.2747354912
57.3498068647,12.1156185932
57.3499124029,12.8962717295
57.353146727,14.0839397815
57.353355767,12.4730209897
57.3544426949,14.4776132757
57.3564969903,13.7345076949
57.359377729,13.2879291674
57.3612313352,12.0867074959
57.3630919618,12.1430429636
57.3711038317,14.9048052819
57.3754500391,11.9934139952
57.3852684813,13.857893687
57.3853705262,14.9641699571
57.3873660129,12.678431603
57.3958034809,12.8042686234
57.4016181781,14.6651408919
57.4068482858,13.7965658848
57.4108377096,13.6306992005
57.4127548714,12.9738090106
57.4186313293,13.2920892494
57.4260463243,11.973598753
57.426203343,12.5236674714
57.4292582077,11.9381582681
57.4293844424,14.0743052734
57.4337585438,15.2032451955
57.4375724085,15.1716618948
57.4477635466,13.5923364975
57.4524003686,11.9592295376
57.4568392878,12.17904864
57.4597763829,11.9228278811
57.4669248149,12.59353984
57.4710931931,11.9928656014
57.4719832867,15.1800926586
57.4749501066,13.2677041166
57.4817979733,11.9757045195
57.4839365422,13.5489089868
57.4852968085,13.3457864436
57.4929794842,15.0208149308
57.4952503409,12.1678830159
57.4953357644,14.1301532467
57.4974976584,13.1165043384
57.5061018289,14.6970936389
57.5134903166,14.2665257092
57.5168422704,11.9462962468
57.5224624068,14.9037966848
57.5268281227,13.3515606453
57.5319634879,11.9865536909
57.5357681208,13.3685945608
57.5388412793,12.1070525899
57.5411573423,12.431380994
57.5465351268,12.1631194752
57.5478617768,11.9840102078
57.5529008412,12.6914503746
57.5584839587,12.5409061126
57.5589615595,12.786093918
57.5593668486,14.69725203
57.5622645701,11.9837561225
57.5631993269,11.9480061142
57.5662100147,13.5827108253
57.572973639,11.7849846996
57.5765365378,14.4598257624
57.5796876649,13.1214578764
57.5805368129,14.8207808995
57.5939782407,12.8749338462
57.5975026044,12.1844806678
57.5985040337,11.8031797155
57.6012283771,13.2433604361
57.6041644769,13.5213804769
57.6089148128,12.0464323644
57.6137669591,12.2870759966
57.6154053517,14.5983493575
57.6164333264,11.7775355019
57.6172461989,12.102947423
57.618968777,12.4386286828
57.626326844,12.8468782537
57.6294204424,15.3447940269
57.6303291861,13.1588744659
57.6361933491,15.4133805462
57.6397514217,11.7776013984
57.6422082994,12.166564865
57.6424604067,15.271314117
57.6428124227,15.1309400655
57.6484457935,11.7966055913
57.6509634962,13.0786065197
57.6516082579,12.3860837077
57.6517921601,12.8806475421
57.6549468929,12.4950713995
57.6558572667,12.1689071312
57.6652887789,14.9715496595
57.6664405084,13.4287688578
57.6695638439,12.8518947091
57.6697423276,11.656558719
57.6724263539,14.078191077
57.6732993097,12.5761605666
57.6772470651,13.4683363996
57.6812004848,13.3696465005
57.6846314474,12.2205490922
57.6847133099,13.054129863
57.684721983,13.2282756689
57.689856688,12.69797795
57.6919135574,12.304174299
57.6921818074,11.6518617749
57.6927913272,14.5666091035
57.6963622441,14.1873964424
57.6974839476,13.301943861
57.6998863031,12.3699235786
57.7001461021,13.0231039367
57.7005455955,12.7342770231
57.703360406,11.7643070071
57.7034953554,14.4695537591
57.7039743716,12.434504247
57.7040675537,12.1404226064
57.7049170109,12.1764095151
57.7083857433,11.6826478965
57.7087153284,14.3165423916
57.7089066828,14.180999911
57.711255976,11.725113835
57.7141975019,11.6479481756
57.7143836002,12.7727148528
57.7188369466,13.1083948113
57.7208852956,12.8308638027
57.7241278913,14.3831432705
57.7252677657,14.8052981715
57.7271933122,11.7406163375
57.7328554523,11.6785801873
57.7334999554,14.7487064074
57.7351332325,11.6524725212
57.7374909225,12.2755662668
57.7407597169,13.4211747222
57.7420640816,11.8441288578
57.749007055,12.1724086002
57.7524331154,11.6515338555
57.7531608098,12.1444182737
57.7543433906,13.1793620035
57.7546337985,11.8452354719
57.7548205785,11.8261586365
57.7590319629,12.9827262219
57.766468609,11.82057224
57.7708589248,11.8433138816
57.7720980643,12.8192040243
57.7727147657,13.8258086925
57.7731075836,14.4211022948
57.7746099915,11.6200658361
57.7764608918,12.9880176775
57.7818957069,14.7995858419
57.7843768089,12.1015072372
57.7933987292,13.1243812879
57.7945138728,12.636043848
57.7972616347,12.1605748257
57.7974995276,13.4197394268
57.8000461368,15.1456428101
57.8032187908,11.9138264614
57.8052187694,12.9019642009
57.8074391311,12.3678698752
57.8077612926,12.7536616604
57.8135439048,11.9838578785
57.815515215,12.4317981257
57.8172662912,13.0114745773
57.8225522987,12.2808568461
57.82434371,15.2715550602
57.8272719816,13.1946708942
57.8363669379,12.3013811451
57.8381483158,12.014873407
57.8389278924,14.8098611277
57.8407057111,13.2863632996
57.8424538039,14.1443565524
57.8461687151,11.7930331507
57.8525020392,12.4573247257
57.8547256382,11.9939158264
57.8552666709,14.3014665188
57.8607404308,14.1322714112
57.8607529643,13.4267803935
57.8626204193,12.4468616982
57.8707558932,12.319630673
57.8860407348,14.3633424503
57.8861656513,13.0134140495
57.8866899901,11.5860363822
57.8880538458,12.4763306337
57.8943355763,12.5480141209
57.8982793147,11.744242041
57.8985439543,13.4649169363
57.9057396358,11.9433426306
57.9071626824,12.0624551411
57.9089880749,14.0721248669
57.9143276209,12.3637214821
57.9167279738,13.877990586
57.9235069907,11.5871719725
57.9235602083,14.4032039027
57.9278302179,11.6119608038
57.9285364989,12.0216496764
57.9295940186,13.4926127988
57.9297839839,13.962248774
57.9301730215,14.9136075075
57.9344491383,14.8214992189
57.9366588374,11.8438604327
57.9403650206,11.5948503201
57.9474692374,11.5428405434
57.9509119103,11.5715621261
57.9549397966,12.1175150525
57.955882,15.070265842
57.9711800212,11.782262947
57.9837056114,12.2110781714
57.9855010731,11.824098378
57.9855275608,13.5327061146
57.9862830567,11.5560484099
57.9880337173,13.0568480648
57.9896959077,13.7707821105
57.9901108867,13.0884885238
57.9927189431,14.8551758585
57.9986402684,12.1430972064
58.0017763504,14.1246075867
58.0068008056,14.5744294967
58.0140363324,11.8155999958
58.0226217522,14.4651012736
58.0249146281,12.637003117
58.0253578366,13.5616424102
58.0255199273,11.6631199983
58.0299882783,12.802581002
58.0334898532,11.7496924598
58.0344948899,12.1668349771
58.0391498494,13.7113258692
58.0435054771,11.8261334688
58.0524423515,14.3435613529
58.0562271929,11.8422273758
58.0567023715,12.215929887
58.0628013716,11.7483083932
58.0722013135,11.8074757946
58.0734343604,11.4767805741
58.0749566984,13.5237026034
58.0766872381,13.028553751
58.0770740693,12.4866896269
58.0866030678,11.9570331674
58.0932010895,13.6269640944
58.1095943687,13.112122805
58.1096916199,11.8382068453
58.1103500464,12.1626551522
58.1158828855,11.8581105746
58.117691063,11.6893375601
58.1200295248,11.9589148685
58.12184395,11.4501846629
58.1229426596,12.5210199728
58.1233478441,15.4335042409
58.1243748488,11.7095640361
58.1314951372,12.1163145617
58.1372234688,14.9567508459
58.1380195279,13.3395050514
58.1387115705,13.9222135833
58.1397512488,12.5786019051
58.1425889809,11.8136850339
58.1464712793,11.9374485435
58.1546114788,13.4403552748
58.1583179245,12.8335025677
58.1594540637,12.3054181863
58.1710573644,12.9990277182
58.1786138514,11.4748303301
58.180572785,12.1067928491
58.1824052208,13.9615407064
58.1891663387,12.728538578
58.1906754642,13.1229762899
58.1937865302,12.2305547957
58.195022889,15.0441766279
58.1982999665,13.8432188572
58.2088810892,13.6111971825
58.2133407956,11.4153204219
58.2141362263,11.9074902424
58.2264315574,13.5668057444
58.2289393587,12.3113068697
58.233494642,14.6460435191
58.2348082456,12.6667199043
58.2364992856,15.0892287618
58.2380662884,11.676040341
58.2390304272,12.8698049711
58.2417287834,12.404538647
58.2553829536,12.999574851
58.2554064995,13.0912527911
58.262941114,12.9500951435
58.2745662874,13.713334129
58.2787285748,14.6429026587
58.2811183254,11.4484556726
58.2813357248,14.0593251787
58.2878151454,15.4464196266
58.2993374663,13.1858152428
58.3027434976,14.2755535029
58.303493614,14.099967094
58.3119715516,11.8208192393
58.3156043688,14.9255448989
58.3249610681,12.9229400735
58.3286213668,13.1156169249
58.3303842056,15.0253248651
58.3336464047,12.6797453765
58.3340083912,11.7874499174
58.3341918202,15.2234910826
58.3365269635,11.8512264851
58.3398174283,13.8269030752
58.3477972697,15.2322304424
58.3492226898,14.043627623
58.3522581447,11.8379822153
58.3525149215,15.2857045314
58.3559362287,11.2236357991
58.3584590228,12.4021960505
58.3615511565,13.3326462058
58.3632117994,11.2612007469
58.3664154805,15.3718574422
58.3729488958,11.4613082101
58.3786460406,13.1475183767
58.3804129068,12.9732068745
58.3805901617,15.4340893961
58.3812885021,11.2652773838
58.3813403262,14.6921454162
58.3815256285,12.4100498227
58.3850897249,11.4853296561
58.3857717023,13.6504359988
58.3858260734,13.5718818586
58.393214062,15.0858341529
58.3976743371,11.757583117
58.400297174,13.9752626547
58.4013513757,15.6260394678
58.4057889007,15.4108281371
58.4192109411,14.1681378579
58.4196472603,12.021365551
58.4207806002,15.3421228562
58.4260197511,12.750319294
58.4332047544,13.645725081
58.4390571632,11.3045793342
58.4470971501,14.8998308122
58.4477563697,11.6059748857
58.4538462455,13.2640199258
58.4578647958,15.0392486199
58.4686431365,14.302328407
58.4696879762,13.4501140521
58.4718063137,11.67884986
58.4738213166,13.9266324866
58.4754228142,11.3254613523
58.4778046754,13.8657742802
58.4781534247,13.7120834157
58.4794582862,15.227837354
58.4919816895,13.2468042582
58.4946266598,14.4135280901
58.4965805089,15.3382870992
58.4976327381,12.2782607462
58.5059390997,13.0045526009
58.5101128615,13.9637391062
58.5117169028,13.3066037094
58.5129926454,15.4972425745
58.5193328155,15.1734043213
58.5274586586,11.5730300095
58.5275690624,13.7583405165
58.531188843,13.4947087982
58.5399739491,14.5073026847
58.5445499742,11.9749646486
58.5551518439,11.2643700265
58.5586069042,15.2910322809
58.5642019058,12.3521252683
58.5696348798,11.993919624
58.5718339327,12.0591330103
58.5727553397,14.0093717576
58.57960157,11.5351512347
58.5813797828,14.4314042722
58.5992905385,11.2875396111
58.6047261428,14.0430226774
58.6126656799,11.472191686
58.6213582397,14.9658555645
58.6301798167,13.4298445059
58.6453942065,11.7821956294
58.6468390009,13.6968876252
58.6501308075,12.0560123617
58.6556700962,14.4043902472
58.670194858,13.852667947
58.691192883,11.2597073415
58.6991290335,12.4617903752
58.7087387071,14.1345646415
58.7165520011,15.3483184866
58.7188431267,12.3596867172
58.7208209272,11.3274809581
58.7482490759,15.1636622398
58.7535956868,14.7942943209
58.7928141871,12.4230588933
58.803554982,14.0594251967
58.8050417855,12.157342028
58.8071520029,12.4230013902
58.8106688336,14.2579541935
58.81564454,15.1051758757
58.8162433693,14.9581015432
58.8375911566,13.9806049733
58.8543006159,14.2114223564
58.8650571633,14.998363072
58.8849079863,17.3181438446
58.8905319781,14.9145129096
58.8919673378,16.5556444868
58.8984348956,15.4385049752
58.9130476436,11.9315859121
58.9158730655,15.8682167478
58.9227023787,15.0359329858
58.9235198686,14.4402368776
58.9236397768,11.2680025228
58.9245103769,16.7261956532
58.9263937307,17.1048717499
58.9331336019,12.2995212689
58.9351587534,16.5324193945
58.9409354687,14.6212379664
58.9412370941,11.1853242755
58.9575597977,14.0435031091
58.9578449876,11.1341419824
58.9681914476,14.1052751672
58.9717105197,12.6430663895
58.972403645,16.5371505508
58.9826874051,12.2433676547
58.9843654161,16.7609535656
58.9848179809,14.1047533368
58.9865971399,14.6221985791
58.989887466,15.8121291884
58.9901744008,15.9548339361
58.9931798464,15.0566004091
58.9952305465,12.4644127543
58.998080762,15.7786766295
59.0018520533,16.6397445443
59.019815861,12.2871128448
59.021313862,14.8707381638
59.0303565714,12.2312508456
59.0369175282,16.9722267683
59.0399464673,16.219592069
59.0446796524,14.9835371174
59.0458401789,12.6982966969
59.0470046633,16.7866669519
59.0475213717,15.6714124229
59.0562847093,17.1611985871
59.0563974544,16.5343004366
59.0657438953,15.1023205949
59.0891267032,16.6658550688
59.0914476423,14.651888506
59.0978707817,16.7225011346
59.1095604063,16.525995704
59.109576705,16.8736392509
59.1137531344,15.9825883946
59.118146629,14.3665261206
59.1231374787,15.0751409867
59.1256624042,14.5178763077
59.1273098335,15.8085869565
59.1292039107,16.805704565
59.1500484989,16.6327613092
59.1538119367,16.8550267251
59.187615,17.649125
59.1941947068,16.712768911
59.1943024759,17.5537298331
59.1948201283,16.5495995506
59.1983308385,16.9072824158
59.21565,17.929389
59.2421006817,16.3789605323
59.2747138406,15.2286309004
59.300791,18.001229
59.302911,18.016214
59.3078109541,18.0949990662
59.3102800831,16.3896721927
59.317392,18.077413
59.317996,18.017608
59.32486,17.96231
59.326251,17.886262
59.329035,18.008726
59.331614,18.063537
59.3361307755,17.9754002647
59.337674,18.101166
59.3450282401,17.9704560467
59.345913,17.959976
59.346181,17.997484
59.347117,18.065651
59.3476057966,17.9722964439
59.3483016743,17.8817706766
59.3497212093,17.9859285728
59.353351,17.975319
59.355488,17.992422
59.358891,17.874996
59.3618305534,18.0129589165
59.361897,17.972988
59.362208,18.011215
59.3642179599,17.8710138082
59.3705690095,17.8559663136
59.3769533764,17.9457322479
59.379556,17.902343
59.379556,17.902343
59.379957,17.892873
59.3820762866,18.0310446653
59.3834542971,17.8868550066
59.3836799837,18.029213585
59.3841553529,18.0293584243
59.3848753263,17.8008637346
59.385221944,17.8371576771
59.3907384078,17.8489408089
59.3923506923,18.0396685274
59.3953095381,17.8466941601
59.3974208637,17.851320987
59.4015725354,17.7997924089
59.4021330176,17.7971100666
59.4026589472,17.7937402622
59.4026915276,17.8677934398
59.4027170387,17.8677902447
59.4029619075,17.8677803119
59.4033285162,17.8606644211
59.4048064634,17.8053700402
59.4057486189,17.9326643987
59.4064815328,17.8453184419
59.4064815328,17.8453184419
59.4065311833,17.807802702
59.406793841,17.7818185658
59.4068915579,17.7817634374
59.4077805665,17.7809463434
59.4077805665,17.7809463434
59.4091894242,17.8481579645
59.4092807224,17.7920961881
59.4094601458,17.7922332188
59.410271,17.963072
59.4103147494,17.8319586952
59.4125266971,17.8688499331
59.4126445021,17.8034234434
59.412792,17.921141
59.4132475224,17.811631082
59.4138156221,17.8629633092
59.4145419528,17.8650206162
59.4147642704,17.8557612185
59.4157032142,17.8105323641
59.4158805897,17.845655097
59.4161563613,17.8455872983
59.4163301185,17.8266217784
59.4169436094,17.869036916
59.4171024133,17.8255056753
59.4172489552,17.8256672581
59.4173666038,17.8625524748
59.4176330125,17.8478241694
59.417735,17.839265
59.418384,17.924156
59.4186562205,17.8246566207
59.4203701452,17.8598575697
59.4208740149,16.4737930298
59.421322,17.848261
59.4216933996,17.8616680653
59.4229102659,17.8369722816
59.423775496,17.8456305124
59.4244751059,17.8167707212
59.4255709893,17.8329864069
59.4266725915,17.8399900059
59.428455,17.940363
59.428455,17.940363
59.4307903335,18.0661801145
59.432331,17.945474
59.432586,18.062949
59.4326594388,17.836458676
59.434915,18.076668
59.438508,18.036039
59.439276557,17.8386288958
59.4397849133,17.8382722971
59.4407889403,17.9369335202
59.4409519212,17.8275414841
59.442499,17.95346
59.4446977625,17.9669446764
59.444792,18.126168
59.4449656734,17.9642972397
59.4451664085,17.9281210583
59.446097131,17.9379511535
59.4502422417,17.9695748088
59.4540197947,17.8086706851
59.4574097928,17.8061033023
59.4579505489,17.925884908
59.4585221931,17.8132730519
59.459434724,17.8212522219
59.460316,17.923003
59.4629960322,17.8095155992
59.4651608372,18.0586122993
59.467991,18.134223
59.468052,18.129707
59.470191563,17.8070674348
59.474221,17.914391
59.478862,17.750186
59.4792047369,17.804705008
59.4808500074,17.7341358308
59.48579,18.105048
59.4859099822,17.932842821
59.4919053096,18.0394279703
59.497605,18.05781
59.501493,18.072566
59.50528,17.75284
59.518237,17.960853
59.527617487,17.9084673998
59.5436184681,18.047724164
59.56083,17.507957
59.5659626231,17.5272117007
59.617666,17.839009
59.7489249165,17.7918696429
59.7489249165,17.7918696429
59.7489336185,17.791887951
59.7489336185,17.791887951
59.8496816562,17.6402127743
64.2409383023,19.2407226562
